seq_id	start	end	align_to
GGBKTAO02BLYJT	1	21	primer
GGBKTAO02BM9WP	1	21	primer
GGBKTAO02BW0O3	1	21	primer
GGBKTAO02BUAUQ	1	21	primer
GGBKTAO02BRA96	1	21	primer
GGBKTAO02BLYHH	1	21	primer
GGBKTAO02BPAKY	1	21	primer
GGBKTAO02BOUW4	1	21	primer
GGBKTAO02BNJF1	1	21	primer
GGBKTAO02B0I8J	1	21	primer
GGBKTAO02BLR7M	1	21	primer
GGBKTAO02BM0EU	1	21	primer
GGBKTAO02BX80Z	1	21	primer
GGBKTAO02BM3KB	1	21	primer
GGBKTAO02BPZWO	1	21	primer
GGBKTAO02BM0IP	1	21	primer
GGBKTAO02BLIQ8	1	21	primer
GGBKTAO02BL7ZU	1	21	primer
GGBKTAO02BXWGA	1	21	primer
GGBKTAO02BPANZ	1	21	primer
GGBKTAO02BNV36	1	21	primer
GGBKTAO02BMA44	1	21	primer
GGBKTAO02BVVLX	1	21	primer
GGBKTAO02BV12T	1	21	primer
GGBKTAO02BV12T	299	318	adaptor
GGBKTAO02BQFQY	1	21	primer
GGBKTAO02BM90H	1	21	primer
GGBKTAO02B017M	1	21	primer
GGBKTAO02BUNFW	1	21	primer
GGBKTAO02BQVHI	1	21	primer
GGBKTAO02BR91U	1	21	primer
GGBKTAO02BYIIH	1	21	primer
GGBKTAO02BW960	1	21	primer
GGBKTAO02BZW2H	1	21	primer
GGBKTAO02BPJ5D	1	21	primer
GGBKTAO02BPTOL	1	21	primer
GGBKTAO02B1ETC	1	21	primer
GGBKTAO02BX5SU	1	21	primer
GGBKTAO02BPAPT	1	21	primer
GGBKTAO02BS8U9	1	21	primer
GGBKTAO02BOOK6	1	21	primer
GGBKTAO02BORPG	1	21	primer
GGBKTAO02BZ3FR	1	21	primer
GGBKTAO02BTOQW	1	21	primer
GGBKTAO02BMHLE	1	21	primer
GGBKTAO02BVSIR	1	21	primer
GGBKTAO02BR3QY	1	21	primer
GGBKTAO02BW62R	1	21	primer
GGBKTAO02BRUBD	1	21	primer
GGBKTAO02BTID0	1	21	primer
GGBKTAO02BPANI	1	21	primer
GGBKTAO02BN8SU	1	21	primer
GGBKTAO02BS8U6	1	21	primer
GGBKTAO02BRN1Z	1	21	primer
GGBKTAO02BLFI6	1	21	primer
GGBKTAO02BNSXY	1	21	primer
GGBKTAO02BZTWK	1	21	primer
GGBKTAO02BRT96	1	21	primer
GGBKTAO02BS5SE	1	21	primer
GGBKTAO02BXS73	1	21	primer
GGBKTAO02BXMY6	1	21	primer
GGBKTAO02BNY90	1	21	primer
GGBKTAO02BWEOL	1	21	primer
GGBKTAO02BQIVK	1	21	primer
GGBKTAO02BPDV2	1	21	primer
GGBKTAO02BUQMA	1	21	primer
GGBKTAO02BLVFU	1	21	primer
GGBKTAO02B1OBM	1	21	primer
GGBKTAO02BNY6J	1	21	primer
GGBKTAO02BOBVD	1	21	primer
GGBKTAO02BMA6R	1	21	primer
GGBKTAO02BNF9W	1	21	primer
GGBKTAO02BWEOA	1	21	primer
GGBKTAO02BRA9O	1	21	primer
GGBKTAO02BVCPX	1	21	primer
GGBKTAO02BMEEX	1	21	primer
GGBKTAO02BRKSP	1	21	primer
GGBKTAO02BPNAA	1	21	primer
GGBKTAO02BO7HO	1	21	primer
GGBKTAO02BTOLN	1	21	primer
GGBKTAO02BREKU	1	21	primer
GGBKTAO02B1N9I	1	21	primer
GGBKTAO02BW3YL	1	21	primer
GGBKTAO02BVPE7	1	21	primer
GGBKTAO02BVPE7	319	338	adaptor
GGBKTAO02BTUXI	1	21	primer
GGBKTAO02BPZ0I	1	21	primer
GGBKTAO02BLFLR	1	21	primer
GGBKTAO02BUTP6	1	21	primer
GGBKTAO02BQ40I	1	21	primer
GGBKTAO02BUWZT	1	21	primer
GGBKTAO02BZTUG	1	21	primer
GGBKTAO02BLR5L	1	21	primer
GGBKTAO02BUQLK	1	21	primer
GGBKTAO02B0MCR	1	21	primer
GGBKTAO02BUARC	1	21	primer
GGBKTAO02BREGS	1	21	primer
GGBKTAO02BRKSF	1	21	primer
GGBKTAO02BSMPD	1	21	primer
GGBKTAO02BN5IU	1	21	primer
GGBKTAO02BV44S	1	21	primer
GGBKTAO02BR3P3	1	21	primer
GGBKTAO02BPALD	1	21	primer
GGBKTAO02B0FY0	1	21	primer
GGBKTAO02BNV1X	1	21	primer
GGBKTAO02BY4NT	1	21	primer
GGBKTAO02BSPVS	1	21	primer
GGBKTAO02BVFVR	1	21	primer
GGBKTAO02B0VVA	1	21	primer
GGBKTAO02BRXIW	1	21	primer
GGBKTAO02BTIAR	1	21	primer
GGBKTAO02BU6C5	1	21	primer
GGBKTAO02BMQX6	1	21	primer
GGBKTAO02BO7FS	1	21	primer
GGBKTAO02BWHVI	1	21	primer
GGBKTAO02BN2FA	1	21	primer
GGBKTAO02BPM9X	1	21	primer
GGBKTAO02BQ76C	1	21	primer
GGBKTAO02BU9MI	1	21	primer
GGBKTAO02BSC7O	1	21	primer
GGBKTAO02BN5MC	1	21	primer
GGBKTAO02BQO53	1	21	primer
GGBKTAO02BNPS3	1	21	primer
GGBKTAO02BUAVI	1	21	primer
GGBKTAO02BXZL4	1	21	primer
GGBKTAO02BXTAC	1	21	primer
GGBKTAO02BQCLZ	1	21	primer
GGBKTAO02BXWBG	1	21	primer
GGBKTAO02BOUSH	1	21	primer
GGBKTAO02BWUHJ	1	21	primer
GGBKTAO02BW97K	1	21	primer
GGBKTAO02BPWQC	1	21	primer
GGBKTAO02BNMMP	1	21	primer
GGBKTAO02BQ4ZW	1	21	primer
GGBKTAO02B1K2J	1	21	primer
GGBKTAO02BSGG3	1	21	primer
GGBKTAO02BM6TW	1	21	primer
GGBKTAO02BXWFY	1	21	primer
GGBKTAO02BSPYC	1	21	primer
GGBKTAO02B1BLE	1	21	primer
GGBKTAO02BR0PB	1	21	primer
GGBKTAO02BPDSV	1	21	primer
GGBKTAO02BWBIZ	1	21	primer
GGBKTAO02BTLJD	1	21	primer
GGBKTAO02BUJ7W	1	21	primer
GGBKTAO02BPJ5G	1	21	primer
GGBKTAO02BQ1SL	1	21	primer
GGBKTAO02BZQQ6	1	21	primer
GGBKTAO02BW3WK	1	21	primer
GGBKTAO02BQSEH	1	21	primer
GGBKTAO02BXP21	1	21	primer
GGBKTAO02B133B	1	21	primer
GGBKTAO02BN2EV	1	21	primer
GGBKTAO02BRXEB	1	21	primer
GGBKTAO02BMT8I	1	21	primer
GGBKTAO02BMT29	1	21	primer
GGBKTAO02BUD0G	1	21	primer
GGBKTAO02BTB0O	1	21	primer
GGBKTAO02BO06M	1	21	primer
GGBKTAO02BXJR5	1	21	primer
GGBKTAO02BNF70	1	21	primer
GGBKTAO02BZ3DD	1	21	primer
GGBKTAO02BQFNX	1	21	primer
GGBKTAO02BXS86	1	21	primer
GGBKTAO02BVPEF	1	21	primer
GGBKTAO02BT1BR	1	21	primer
GGBKTAO02BLLYG	1	21	primer
GGBKTAO02BO4DV	1	21	primer
GGBKTAO02B1329	1	21	primer
GGBKTAO02BL1M3	1	21	primer
GGBKTAO02BYOT1	1	21	primer
GGBKTAO02BS5RT	1	21	primer
GGBKTAO02BR0K4	1	21	primer
GGBKTAO02BU6GZ	1	21	primer
GGBKTAO02BSV7W	1	21	primer
GGBKTAO02BNSWR	1	21	primer
GGBKTAO02BUWY7	1	21	primer
GGBKTAO02BPAKL	1	21	primer
GGBKTAO02BXP24	1	21	primer
GGBKTAO02BN8N8	1	21	primer
GGBKTAO02BOX1S	1	21	primer
GGBKTAO02BREHP	1	21	primer
GGBKTAO02BPTMP	1	21	primer
GGBKTAO02BXS47	1	21	primer
GGBKTAO02BZ9QQ	1	21	primer
GGBKTAO02BOBVJ	1	21	primer
GGBKTAO02BXJNT	1	21	primer
GGBKTAO02BXJO5	1	21	primer
GGBKTAO02BVVQA	1	21	primer
GGBKTAO02BR950	1	21	primer
GGBKTAO02BTRT9	1	21	primer
GGBKTAO02BSJLS	1	21	primer
GGBKTAO02BL7Z6	1	21	primer
GGBKTAO02B0PHQ	1	21	primer
GGBKTAO02BZAYY	1	21	primer
GGBKTAO02B1XRI	1	21	primer
GGBKTAO02BPDQO	1	21	primer
GGBKTAO02BSMRI	1	21	primer
GGBKTAO02BQ1R0	1	21	primer
GGBKTAO02BWXOA	1	21	primer
GGBKTAO02BWXOA	316	335	adaptor
GGBKTAO02BW3YS	1	21	primer
GGBKTAO02BVVMW	1	21	primer
GGBKTAO02BU9JZ	1	21	primer
GGBKTAO02BP25Q	1	21	primer
GGBKTAO02BORON	1	21	primer
GGBKTAO02B1RH4	1	21	primer
GGBKTAO02BY4LA	1	21	primer
GGBKTAO02B1326	1	21	primer
GGBKTAO02BNY77	1	21	primer
GGBKTAO02BP9E8	1	21	primer
GGBKTAO02BMA5H	1	21	primer
GGBKTAO02BMA8M	1	21	primer
GGBKTAO02BSS3Y	1	21	primer
GGBKTAO02B133F	1	21	primer
GGBKTAO02BTLH2	1	21	primer
GGBKTAO02BTLH2	298	317	adaptor
GGBKTAO02BSZGF	1	21	primer
GGBKTAO02BX2QC	1	21	primer
GGBKTAO02BP9FU	1	21	primer
GGBKTAO02BQSC9	1	21	primer
GGBKTAO02BPNC1	1	21	primer
GGBKTAO02BNGAB	1	21	primer
GGBKTAO02BLVER	1	21	primer
GGBKTAO02BVSKG	1	21	primer
GGBKTAO02BUJ8G	1	21	primer
GGBKTAO02BU9K8	1	21	primer
GGBKTAO02BWK08	1	21	primer
GGBKTAO02BUNGK	1	21	primer
GGBKTAO02BOBT5	1	21	primer
GGBKTAO02BZ6K4	1	21	primer
GGBKTAO02BZ6K4	318	337	adaptor
GGBKTAO02BWEOP	1	21	primer
GGBKTAO02B1ETG	1	21	primer
GGBKTAO02BU9KC	1	21	primer
GGBKTAO02BOXZQ	1	21	primer
GGBKTAO02BUTQJ	1	21	primer
GGBKTAO02BWHR4	1	21	primer
GGBKTAO02BO4AZ	1	21	primer
GGBKTAO02B0CTV	1	21	primer
GGBKTAO02BQO7F	1	21	primer
GGBKTAO02BO7HW	1	21	primer
GGBKTAO02BQ74C	1	21	primer
GGBKTAO02BQ74C	298	317	adaptor
GGBKTAO02BQSEK	1	21	primer
GGBKTAO02B0SNK	1	21	primer
GGBKTAO02BLCF9	1	21	primer
GGBKTAO02BQ1UH	1	21	primer
GGBKTAO02BPQE7	1	21	primer
GGBKTAO02BZNK3	1	21	primer
GGBKTAO02BVFV4	1	21	primer
GGBKTAO02BY7RJ	1	21	primer
GGBKTAO02BVYUD	1	21	primer
GGBKTAO02BLFLE	1	21	primer
GGBKTAO02BMA7C	1	21	primer
GGBKTAO02BOH9E	1	21	primer
GGBKTAO02BMKPC	1	21	primer
GGBKTAO02BTUZS	1	21	primer
GGBKTAO02BPJ4Y	1	21	primer
GGBKTAO02B1RG8	1	21	primer
GGBKTAO02BSGCY	1	21	primer
GGBKTAO02BWN40	1	21	primer
GGBKTAO02BXJPC	1	21	primer
GGBKTAO02BNGBL	1	21	primer
GGBKTAO02BVI11	1	21	primer
GGBKTAO02BOH85	1	21	primer
GGBKTAO02BT1D0	1	21	primer
GGBKTAO02BXMWJ	1	21	primer
GGBKTAO02BXMWJ	317	336	adaptor
GGBKTAO02BZAY6	1	21	primer
GGBKTAO02BYOVA	1	21	primer
GGBKTAO02BL4WY	1	21	primer
GGBKTAO02BMA4K	1	21	primer
GGBKTAO02BXDDE	1	21	primer
GGBKTAO02BRHPB	1	21	primer
GGBKTAO02BUATG	1	21	primer
GGBKTAO02BXGNH	1	21	primer
GGBKTAO02BSS0U	1	21	primer
GGBKTAO02BMQ1V	1	21	primer
GGBKTAO02BMQ1V	360	379	adaptor
GGBKTAO02BXZH2	1	21	primer
GGBKTAO02BQO5M	1	21	primer
GGBKTAO02BNC1Z	1	21	primer
GGBKTAO02BUZ2I	1	21	primer
GGBKTAO02BOBWG	1	21	primer
GGBKTAO02BN5JZ	1	21	primer
GGBKTAO02BMQZQ	1	21	primer
GGBKTAO02BR3RZ	1	21	primer
GGBKTAO02BUWZI	1	21	primer
GGBKTAO02BNZAZ	1	21	primer
GGBKTAO02BV47O	1	21	primer
GGBKTAO02BNSVC	1	21	primer
GGBKTAO02BNY7R	1	21	primer
GGBKTAO02BMQW5	1	21	primer
GGBKTAO02BWXJA	1	21	primer
GGBKTAO02B132Y	1	21	primer
GGBKTAO02BPDQ3	1	21	primer
GGBKTAO02BNC4L	1	21	primer
GGBKTAO02B1UKS	1	21	primer
GGBKTAO02BXJQU	1	21	primer
GGBKTAO02BM3M1	1	21	primer
GGBKTAO02BQIT8	1	21	primer
GGBKTAO02B1K23	1	21	primer
GGBKTAO02B0CUZ	1	21	primer
GGBKTAO02BQCI1	1	21	primer
GGBKTAO02BTONG	1	21	primer
GGBKTAO02BWHSS	1	21	primer
GGBKTAO02BQ1U2	1	21	primer
GGBKTAO02BTRVB	1	21	primer
GGBKTAO02BYR14	1	21	primer
GGBKTAO02B0139	1	21	primer
GGBKTAO02BXAAN	1	21	primer
GGBKTAO02BSMQB	1	21	primer
GGBKTAO02BVSK5	1	21	primer
GGBKTAO02BU6EQ	1	21	primer
GGBKTAO02BQ1XM	1	21	primer
GGBKTAO02BO7E0	1	21	primer
GGBKTAO02BLFLZ	1	21	primer
GGBKTAO02BRNWQ	1	21	primer
GGBKTAO02B0F20	1	21	primer
GGBKTAO02BXS82	1	21	primer
GGBKTAO02BZTXL	1	21	primer
GGBKTAO02BLCF5	1	21	primer
GGBKTAO02BVVPK	1	21	primer
GGBKTAO02BOUUV	1	21	primer
GGBKTAO02B10W1	1	21	primer
GGBKTAO02BUKAY	1	21	primer
GGBKTAO02BMXB7	1	21	primer
GGBKTAO02BY4K1	1	21	primer
GGBKTAO02BRHOR	1	21	primer
GGBKTAO02BXMX9	1	21	primer
GGBKTAO02BTRTA	1	21	primer
GGBKTAO02B015X	1	21	primer
GGBKTAO02BVL67	1	21	primer
GGBKTAO02BLR62	1	21	primer
GGBKTAO02BM3MD	1	21	primer
GGBKTAO02BM3L9	1	21	primer
GGBKTAO02BYB4T	1	21	primer
GGBKTAO02B0YZQ	1	21	primer
GGBKTAO02BPGYF	1	21	primer
GGBKTAO02BORM0	1	21	primer
GGBKTAO02BYOQ5	1	21	primer
GGBKTAO02BMKN9	1	21	primer
GGBKTAO02BVYVX	1	21	primer
GGBKTAO02BVCQ9	1	21	primer
GGBKTAO02BQVJA	1	21	primer
GGBKTAO02BYLMW	1	21	primer
GGBKTAO02BNC3V	1	21	primer
GGBKTAO02BYB4M	1	21	primer
GGBKTAO02BTX8E	1	21	primer
GGBKTAO02BTE4I	1	21	primer
GGBKTAO02B0PIT	1	21	primer
GGBKTAO02BP9GJ	1	21	primer
GGBKTAO02BVSGB	1	21	primer
GGBKTAO02B1344	1	21	primer
GGBKTAO02BWUHC	1	21	primer
GGBKTAO02BVSGT	1	21	primer
GGBKTAO02BYFAU	1	21	primer
GGBKTAO02BYLQG	1	21	primer
GGBKTAO02BL7YZ	1	21	primer
GGBKTAO02BZD1E	1	21	primer
GGBKTAO02BWXOI	1	21	primer
GGBKTAO02B1BOC	1	21	primer
GGBKTAO02BUJ8L	1	21	primer
GGBKTAO02BWUI5	1	21	primer
GGBKTAO02B08ID	1	21	primer
GGBKTAO02BWN3B	1	21	primer
GGBKTAO02BNJEV	1	21	primer
GGBKTAO02BN5I5	1	21	primer
GGBKTAO02BSGHW	1	21	primer
GGBKTAO02BQSBT	1	21	primer
GGBKTAO02BNC13	1	21	primer
GGBKTAO02BS5QS	1	21	primer
GGBKTAO02B1N8T	1	21	primer
GGBKTAO02BUNC4	1	21	primer
GGBKTAO02BWXJ1	1	21	primer
GGBKTAO02BT4E3	1	21	primer
GGBKTAO02BU3AT	1	21	primer
GGBKTAO02BXABT	1	21	primer
GGBKTAO02BXWFI	1	21	primer
GGBKTAO02BXWFI	161	180	adaptor
GGBKTAO02BZQQU	1	21	primer
GGBKTAO02BY4MP	1	21	primer
GGBKTAO02BTX5C	1	21	primer
GGBKTAO02B05BE	1	21	primer
GGBKTAO02BTICO	1	21	primer
GGBKTAO02BNSZJ	1	21	primer
GGBKTAO02B1RDU	1	21	primer
GGBKTAO02BWHR0	1	21	primer
GGBKTAO02BPWRY	1	21	primer
GGBKTAO02BPWRY	317	336	adaptor
GGBKTAO02BNF8O	1	21	primer
GGBKTAO02BLIQ1	1	21	primer
GGBKTAO02B1XSS	1	21	primer
GGBKTAO02BN2GP	1	21	primer
GGBKTAO02BR0NM	1	21	primer
GGBKTAO02BWEO6	1	21	primer
GGBKTAO02BV47Z	1	21	primer
GGBKTAO02BLYIB	1	21	primer
GGBKTAO02B133W	1	21	primer
GGBKTAO02BTBZK	1	21	primer
GGBKTAO02BVFVA	1	21	primer
GGBKTAO02BS8TJ	1	21	primer
GGBKTAO02B0SQW	1	21	primer
GGBKTAO02BX81C	1	21	primer
GGBKTAO02BT1CF	1	21	primer
GGBKTAO02BQCJJ	1	21	primer
GGBKTAO02BLIQR	1	21	primer
GGBKTAO02BUDZ3	1	21	primer
GGBKTAO02B08G0	1	21	primer
GGBKTAO02BY1HR	1	21	primer
GGBKTAO02B1UL5	1	21	primer
GGBKTAO02BVL8R	1	21	primer
GGBKTAO02BYX8M	1	21	primer
GGBKTAO02BR94R	1	21	primer
GGBKTAO02BL707	1	21	primer
GGBKTAO02BW61Y	1	21	primer
GGBKTAO02BNC5K	1	21	primer
GGBKTAO02BNC5K	299	318	adaptor
GGBKTAO02BMXDE	1	21	primer
GGBKTAO02BRQ2G	1	21	primer
GGBKTAO02BMQW2	1	21	primer
GGBKTAO02BMEAA	1	21	primer
GGBKTAO02BXJOA	1	21	primer
GGBKTAO02BVFWF	1	21	primer
GGBKTAO02BU270	1	21	primer
GGBKTAO02B0MDH	1	21	primer
GGBKTAO02BZAX9	1	21	primer
GGBKTAO02BYFA8	1	21	primer
GGBKTAO02BZG6R	1	21	primer
GGBKTAO02BXWBC	1	21	primer
GGBKTAO02BU6HA	1	21	primer
GGBKTAO02BPZX5	1	21	primer
GGBKTAO02BPZX5	462	481	adaptor
GGBKTAO02B0I9K	1	21	primer
GGBKTAO02B0FZZ	1	21	primer
GGBKTAO02BXWC3	1	21	primer
GGBKTAO02BY4KX	1	21	primer
GGBKTAO02BOUT9	1	21	primer
GGBKTAO02BOUT9	317	336	adaptor
GGBKTAO02BXS8H	1	21	primer
GGBKTAO02BORPT	1	21	primer
GGBKTAO02BTLG9	1	21	primer
GGBKTAO02BVL4N	1	21	primer
GGBKTAO02BPZZE	1	21	primer
GGBKTAO02BOOK9	1	21	primer
GGBKTAO02BXJRJ	1	21	primer
GGBKTAO02BQCIV	1	21	primer
GGBKTAO02BY4MM	1	21	primer
GGBKTAO02B1OAH	1	21	primer
GGBKTAO02BPM8H	1	21	primer
GGBKTAO02BPM8H	303	322	adaptor
GGBKTAO02BOUWT	1	21	primer
GGBKTAO02BU9MP	1	21	primer
GGBKTAO02BZ3C4	1	21	primer
GGBKTAO02BTIDK	1	21	primer
GGBKTAO02B0PIH	1	21	primer
GGBKTAO02BLVCW	1	21	primer
GGBKTAO02BX8ZK	1	21	primer
GGBKTAO02BN2FN	1	21	primer
GGBKTAO02BXP0O	1	21	primer
GGBKTAO02BY1HK	1	21	primer
GGBKTAO02B1HWP	1	21	primer
GGBKTAO02BTIB6	1	21	primer
GGBKTAO02BTIA4	1	21	primer
GGBKTAO02BPTOP	1	21	primer
GGBKTAO02BOBU6	1	21	primer
GGBKTAO02BZKCZ	1	21	primer
GGBKTAO02BWKZA	1	21	primer
GGBKTAO02BW0SY	1	21	primer
GGBKTAO02BUZ0I	1	21	primer
GGBKTAO02BSZC5	1	21	primer
GGBKTAO02BR3QR	1	21	primer
GGBKTAO02BUNH4	1	21	primer
GGBKTAO02BUNGB	1	21	primer
GGBKTAO02BPDTP	1	21	primer
GGBKTAO02BM903	1	21	primer
GGBKTAO02BP24R	1	21	primer
GGBKTAO02BL1P8	1	21	primer
GGBKTAO02BNMJZ	1	21	primer
GGBKTAO02BVYU5	1	21	primer
GGBKTAO02BNY8F	1	21	primer
GGBKTAO02BTE63	1	21	primer
GGBKTAO02BSGG7	1	21	primer
GGBKTAO02B0129	1	21	primer
GGBKTAO02B1UK4	1	21	primer
GGBKTAO02BVYRR	1	21	primer
GGBKTAO02B0I6M	1	21	primer
GGBKTAO02BNV1G	1	21	primer
GGBKTAO02BOUS1	1	21	primer
GGBKTAO02BV473	1	21	primer
GGBKTAO02BXZI6	1	21	primer
GGBKTAO02BLVE6	1	21	primer
GGBKTAO02BPJ3F	1	21	primer
GGBKTAO02BMKM2	1	21	primer
GGBKTAO02BSC90	1	21	primer
GGBKTAO02BR6XG	1	21	primer
GGBKTAO02BNJCU	1	21	primer
GGBKTAO02BZW4E	1	21	primer
GGBKTAO02BNV2H	1	21	primer
GGBKTAO02BPDUO	1	21	primer
GGBKTAO02BL7ZK	1	21	primer
GGBKTAO02BV1X7	1	21	primer
GGBKTAO02BSGFU	1	21	primer
GGBKTAO02BVYTI	1	21	primer
GGBKTAO02BUG5T	1	21	primer
GGBKTAO02BPGYX	1	21	primer
GGBKTAO02BOH6N	1	21	primer
GGBKTAO02BZ9QD	1	21	primer
GGBKTAO02BN8SS	1	21	primer
GGBKTAO02BQ4YB	1	21	primer
GGBKTAO02BS5O5	1	21	primer
GGBKTAO02BXZJ7	1	21	primer
GGBKTAO02BYLMI	1	21	primer
GGBKTAO02BSDBM	1	21	primer
GGBKTAO02BLYI5	1	21	primer
GGBKTAO02B0SLV	1	21	primer
GGBKTAO02BP20L	1	21	primer
GGBKTAO02BPWPZ	1	21	primer
GGBKTAO02BTE56	1	21	primer
GGBKTAO02BNC1S	1	21	primer
GGBKTAO02BS5QH	1	21	primer
GGBKTAO02BPTJK	1	21	primer
GGBKTAO02B1K3B	1	21	primer
GGBKTAO02BWN18	1	21	primer
GGBKTAO02BWHSF	1	21	primer
GGBKTAO02BTOPL	1	21	primer
GGBKTAO02BNZBA	1	21	primer
GGBKTAO02BPGZB	1	21	primer
GGBKTAO02BM3N2	1	21	primer
GGBKTAO02BQ4X8	1	21	primer
GGBKTAO02BMNR3	1	21	primer
GGBKTAO02BMNTW	1	21	primer
GGBKTAO02BQSDO	1	21	primer
GGBKTAO02BTOMB	1	21	primer
GGBKTAO02BXMXO	1	21	primer
GGBKTAO02BWXOM	1	21	primer
GGBKTAO02BNMI7	1	21	primer
GGBKTAO02BX2MF	1	21	primer
GGBKTAO02BP9D2	1	21	primer
GGBKTAO02BPZVL	1	21	primer
GGBKTAO02BZAXK	1	21	primer
GGBKTAO02BZQOM	1	21	primer
GGBKTAO02BP9B2	1	21	primer
GGBKTAO02BL72D	1	21	primer
GGBKTAO02BS2JN	1	21	primer
GGBKTAO02BXWD4	1	21	primer
GGBKTAO02BUJ7I	1	21	primer
GGBKTAO02BPAOJ	1	21	primer
GGBKTAO02BZZ9N	1	21	primer
GGBKTAO02BWEL6	1	21	primer
GGBKTAO02BYFDS	1	21	primer
GGBKTAO02BW3VW	1	21	primer
GGBKTAO02BM0E7	1	21	primer
GGBKTAO02B0MDL	1	21	primer
GGBKTAO02BXGK0	1	21	primer
GGBKTAO02BYB6X	1	21	primer
GGBKTAO02BZ6JM	1	21	primer
GGBKTAO02BZD1A	1	21	primer
GGBKTAO02BYLOE	1	21	primer
GGBKTAO02BYLOE	256	275	adaptor
GGBKTAO02BM0IC	1	21	primer
GGBKTAO02BOOJF	1	21	primer
GGBKTAO02BXZJ2	1	21	primer
GGBKTAO02BSMSE	1	21	primer
GGBKTAO02BV46E	1	21	primer
GGBKTAO02BV46E	317	336	adaptor
GGBKTAO02BMQZC	1	21	primer
GGBKTAO02BVPBJ	1	21	primer
GGBKTAO02BYU6P	1	21	primer
GGBKTAO02BWKY6	1	21	primer
GGBKTAO02BTRR5	1	21	primer
GGBKTAO02BPQEM	1	21	primer
GGBKTAO02BS2HI	1	21	primer
GGBKTAO02BM3K8	1	21	primer
GGBKTAO02BM3OF	1	21	primer
GGBKTAO02BPZUZ	1	21	primer
GGBKTAO02BWUGB	1	21	primer
GGBKTAO02BXDF6	1	21	primer
GGBKTAO02BYB62	1	21	primer
GGBKTAO02BZQN5	1	21	primer
GGBKTAO02B1N9L	1	21	primer
GGBKTAO02BZG88	1	21	primer
GGBKTAO02BYOQ8	1	21	primer
GGBKTAO02BX5S9	1	21	primer
GGBKTAO02BTRWU	1	21	primer
GGBKTAO02BS2IA	1	21	primer
GGBKTAO02BS2IA	316	335	adaptor
GGBKTAO02BRXG3	1	21	primer
GGBKTAO02BPDTW	1	21	primer
GGBKTAO02BOOH1	1	21	primer
GGBKTAO02B1ESB	1	21	primer
GGBKTAO02BOOJ3	1	21	primer
GGBKTAO02BUTRK	1	21	primer
GGBKTAO02BM90P	1	21	primer
GGBKTAO02BNJHF	1	21	primer
GGBKTAO02BSDBD	1	21	primer
GGBKTAO02B0I76	1	21	primer
GGBKTAO02BUJ8D	1	21	primer
GGBKTAO02BZNJ4	1	21	primer
GGBKTAO02BQ1UP	1	21	primer
GGBKTAO02BMT56	1	21	primer
GGBKTAO02BS5QW	1	21	primer
GGBKTAO02BMA4H	1	21	primer
GGBKTAO02BR3UC	1	21	primer
GGBKTAO02BZNI0	1	21	primer
GGBKTAO02B1UMP	1	21	primer
GGBKTAO02BVSJU	1	21	primer
GGBKTAO02BTE8O	1	21	primer
GGBKTAO02BMHHR	1	21	primer
GGBKTAO02BYIKI	1	21	primer
GGBKTAO02BQVKV	1	21	primer
GGBKTAO02BZG9U	1	21	primer
GGBKTAO02B1XRN	1	21	primer
GGBKTAO02BQO6N	1	21	primer
GGBKTAO02BMKPW	1	21	primer
GGBKTAO02BYLQO	1	21	primer
GGBKTAO02BQ1SN	1	21	primer
GGBKTAO02BYRW2	1	21	primer
GGBKTAO02BV10V	1	21	primer
GGBKTAO02B08HH	1	21	primer
GGBKTAO02BW3W1	1	21	primer
GGBKTAO02BNMNX	1	21	primer
GGBKTAO02BYU4A	1	21	primer
GGBKTAO02BRHNU	1	21	primer
GGBKTAO02BNV3V	1	21	primer
GGBKTAO02BNV3V	311	330	adaptor
GGBKTAO02BOUS5	1	21	primer
GGBKTAO02BT4HA	1	21	primer
GGBKTAO02BRQ7T	1	21	primer
GGBKTAO02BXDD6	1	21	primer
GGBKTAO02BUWWD	1	21	primer
GGBKTAO02B0YW5	1	21	primer
GGBKTAO02BZQTO	1	21	primer
GGBKTAO02BRA9R	1	21	primer
GGBKTAO02BX5TT	1	21	primer
GGBKTAO02B0VSP	1	21	primer
GGBKTAO02B08GK	1	21	primer
GGBKTAO02BMT69	1	21	primer
GGBKTAO02BO4D9	1	21	primer
GGBKTAO02BYIJ7	1	21	primer
GGBKTAO02BMA9H	1	21	primer
GGBKTAO02B1EQH	1	21	primer
GGBKTAO02BVVN5	1	21	primer
GGBKTAO02BR0M9	1	21	primer
GGBKTAO02BU6DD	1	21	primer
GGBKTAO02B08ET	1	21	primer
GGBKTAO02BSPWW	1	21	primer
GGBKTAO02BZW3I	1	21	primer
GGBKTAO02BW3WO	1	21	primer
GGBKTAO02BNJER	1	21	primer
GGBKTAO02BRBBZ	1	21	primer
GGBKTAO02BT4IT	1	21	primer
GGBKTAO02BUG3R	1	21	primer
GGBKTAO02BREJH	1	21	primer
GGBKTAO02BPAPQ	1	21	primer
GGBKTAO02BYU62	1	21	primer
GGBKTAO02B1K3M	1	21	primer
GGBKTAO02B0YXM	1	21	primer
GGBKTAO02B0VRL	1	21	primer
GGBKTAO02BUWYD	1	21	primer
GGBKTAO02BU9H3	1	21	primer
GGBKTAO02BWN5L	1	21	primer
GGBKTAO02BUG60	1	21	primer
GGBKTAO02B0PHD	1	21	primer
